1.0,0.9999999998773026,0.9999999998773026,0.9999999998773026,0.9999999998773026,0.9999999998773026,0.9969237443356446,0.9969237443356446,0.9969237443356446,0.9969237443356446,0.9969237443356446,0.9969237443356446,0.9969237443356446,0.9969237443356446,0.9969237443356446,0.9969237443356446,0.9969237443356446,0.9969237443356446,0.9969237443356446,0.9958807432207227,0.9958807432207227,-inf,-inf,-inf,-inf,0.9958807432207227,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0.9999999998773026,1.0,1.0,1.0,1.0,1.0,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9958807875767712,0.9958807875767712,-inf,-inf,-inf,-inf,0.9958807875767712,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0.9999999998773026,1.0,1.0,1.0,1.0,1.0,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9958807875767712,0.9958807875767712,-inf,-inf,-inf,-inf,0.9958807875767712,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0.9999999998773026,1.0,1.0,1.0,1.0,1.0,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9958807875767712,0.9958807875767712,-inf,-inf,-inf,-inf,0.9958807875767712,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0.9999999998773026,1.0,1.0,1.0,1.0,1.0,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9958807875767712,0.9958807875767712,-inf,-inf,-inf,-inf,0.9958807875767712,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0.9999999998773026,1.0,1.0,1.0,1.0,1.0,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9958807875767712,0.9958807875767712,-inf,-inf,-inf,-inf,0.9958807875767712,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0.9969237443356446,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989537804462497,0.9989537804462497,-inf,-inf,-inf,-inf,0.9989537804462497,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0.9969237443356446,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989537804462497,0.9989537804462497,-inf,-inf,-inf,-inf,0.9989537804462497,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0.9969237443356446,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989537804462497,0.9989537804462497,-inf,-inf,-inf,-inf,0.9989537804462497,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
0.9969237443356446,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,0.9969237887381477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989537804462497,0.9989537804462497,-inf,-inf,-inf,-inf,0.9989537804462497,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
